neg,neu,pos,compound,datetime
0.231,0.769,0.0,-0.34,2024-12-13 12:40:06.955335
0.0,0.723,0.277,0.3182,2024-12-13 12:40:06.956697
0.0,1.0,0.0,0.0,2024-12-13 12:40:06.958005
0.113,0.887,0.0,-0.1027,2024-12-13 12:40:06.959244
0.0,1.0,0.0,0.0,2024-12-13 12:40:06.959457
0.0,1.0,0.0,0.0,2024-12-13 12:40:06.959626
0.0,1.0,0.0,0.0,2024-12-13 12:40:06.960161
0.0,1.0,0.0,0.0,2024-12-13 12:40:06.960432
0.0,1.0,0.0,0.0,2024-12-13 12:40:06.960852
0.0,0.75,0.25,0.25,2024-12-13 12:40:06.961266
0.247,0.753,0.0,-0.3182,2024-12-13 12:40:06.961539
0.0,0.867,0.133,0.3182,2024-12-13 12:40:06.962817
0.0,1.0,0.0,0.0,2024-12-13 12:40:06.963473
0.0,0.75,0.25,0.6124,2024-12-13 12:40:06.964105
0.0,0.706,0.294,0.3612,2024-12-13 12:40:06.964759
0.213,0.787,0.0,-0.4019,2024-12-13 12:40:06.965080
0.0,0.851,0.149,0.2732,2024-12-13 12:40:06.965418
0.0,1.0,0.0,0.0,2024-12-13 12:40:06.965918
0.0,1.0,0.0,0.0,2024-12-13 12:40:06.966519
0.0,1.0,0.0,0.0,2024-12-13 12:40:06.966669
0.0,1.0,0.0,0.0,2024-12-13 12:40:06.967487
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.763657
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.764401
0.0,0.744,0.256,0.6705,2024-12-14 12:44:30.764881
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.765401
0.0,0.696,0.304,0.5859,2024-12-14 12:44:30.765542
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.766969
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.768226
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.769206
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.769478
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.769890
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.770582
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.770721
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.770859
0.141,0.859,0.0,-0.3182,2024-12-14 12:44:30.772830
0.173,0.641,0.186,0.0516,2024-12-14 12:44:30.772974
0.0,0.828,0.172,0.4404,2024-12-14 12:44:30.773125
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.773403
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.774119
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.774263
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.774405
0.0,1.0,0.0,0.0,2024-12-14 12:44:30.774837
0.0,0.891,0.109,0.0258,2024-12-14 12:44:30.775431
0.171,0.667,0.162,-0.0258,2024-12-14 12:44:30.775592
0.0,0.916,0.084,0.0258,2024-12-14 12:44:30.775838
0.0,0.872,0.128,0.2263,2024-12-14 12:44:30.776108
0.209,0.791,0.0,-0.4404,2024-12-15 12:32:21.519321
0.0,1.0,0.0,0.0,2024-12-15 12:32:21.519483
0.0,1.0,0.0,0.0,2024-12-15 12:32:21.520168
0.0,0.704,0.296,0.2732,2024-12-15 12:32:21.521117
0.0,1.0,0.0,0.0,2024-12-15 12:32:21.521909
0.0,1.0,0.0,0.0,2024-12-15 12:32:21.522433
0.0,0.77,0.23,0.3382,2024-12-15 12:32:21.522814
0.0,1.0,0.0,0.0,2024-12-15 12:32:21.523075
0.0,1.0,0.0,0.0,2024-12-15 12:32:21.524880
0.0,1.0,0.0,0.0,2024-12-15 12:32:21.525389
0.0,0.654,0.346,0.4902,2024-12-15 12:44:30.762095
0.088,0.629,0.283,0.7351,2024-12-15 12:44:30.763419
0.0,0.687,0.313,0.6249,2024-12-15 12:44:30.765110
0.0,1.0,0.0,0.0,2024-12-15 12:44:30.766107
0.0,0.708,0.292,0.5106,2024-12-15 12:44:30.766249
0.0,1.0,0.0,0.0,2024-12-15 12:44:30.766535
0.0,0.769,0.231,0.4588,2024-12-15 12:44:30.767252
0.0,0.706,0.294,0.3612,2024-12-15 12:44:30.767663
0.0,1.0,0.0,0.0,2024-12-15 12:44:30.767799
0.0,1.0,0.0,0.0,2024-12-15 12:44:30.768086
0.0,1.0,0.0,0.0,2024-12-15 12:44:30.768780
0.0,0.828,0.172,0.4019,2024-12-15 12:44:30.769340
0.205,0.662,0.132,-0.2481,2024-12-15 12:44:30.769615
0.0,1.0,0.0,0.0,2024-12-15 12:44:30.769756
0.0,1.0,0.0,0.0,2024-12-15 12:44:30.770997
0.308,0.44,0.253,-0.128,2024-12-15 12:44:30.771183
0.0,0.625,0.375,0.6369,2024-12-15 12:44:30.771608
0.0,0.703,0.297,0.5859,2024-12-15 12:44:30.772241
0.249,0.751,0.0,-0.6486,2024-12-15 12:44:30.772398
0.667,0.333,0.0,-0.876,2024-12-15 12:44:30.772541
0.0,0.593,0.407,0.5859,2024-12-15 12:44:30.772689
0.0,0.708,0.292,0.4389,2024-12-15 12:44:30.773837
0.0,1.0,0.0,0.0,2024-12-15 12:44:30.775254
0.0,1.0,0.0,0.0,2024-12-15 13:44:30.764567
0.0,0.787,0.213,0.4019,2024-12-15 14:32:21.519895
0.0,1.0,0.0,0.0,2024-12-15 14:32:21.520443
0.0,1.0,0.0,0.0,2024-12-15 14:32:21.520846
0.0,1.0,0.0,0.0,2024-12-15 14:32:21.521386
0.0,1.0,0.0,0.0,2024-12-15 14:32:21.522174
0.0,1.0,0.0,0.0,2024-12-15 15:32:21.519756
0.0,1.0,0.0,0.0,2024-12-15 15:32:21.521645
0.429,0.435,0.137,-0.6908,2024-12-15 15:44:30.769065
0.072,0.717,0.212,0.6705,2024-12-15 15:44:30.771778
0.0,1.0,0.0,0.0,2024-12-15 16:32:21.520578
0.225,0.583,0.192,-0.1027,2024-12-15 16:44:30.760808
0.0,1.0,0.0,0.0,2024-12-15 16:44:30.764249
0.0,1.0,0.0,0.0,2024-12-15 16:44:30.765259
0.0,0.77,0.23,0.3382,2024-12-15 17:32:21.524641
